signaldate,Fuel oil temperature supply unit(ams),TC Bearing Oil Pressure Inlet TC #01(ams),Estimated engine load(ems),Turbocharger 1 speed(ems),VIT intermediate result A(ems),VIT intermediate result B(ems),VIT intermediate result C(ems),VIT intermediate result D(ems),Common Start of Injection(ems),Scav. Air Press. Mean Value(ems),Compression Pressure Average(ems),Firing Pressure Average(ems),Relative Engine Speed(ems),Exhaust Gas Average Temperature(ems),Exh. valve opening angle at CMCR(ems),Exh. valve closing angle at CMCR(ems),Cyl. lub. distribution share above piston(ems),Cyl. lub. distribution share below piston(ems),Cyl. lub. distribution share into piston(ems),Engine External Speed Setpoint(ems),Engine Internal Speed Setpoint(ems),MFI Demand(ems),Limited MFI PID MAX value(ems),Fuel Pressure Setpoint(ems),Fuel Pump Setpoint Master Controller(ems),Fuel Pump Setpoint Slave Controller(ems),Barometric Pressure 1(ems),Exh. valve opening angle Cyl_mean,Exh. valve opening angle Cyl_min,Exh. valve opening angle Cyl_max,Firing Pr. Balancing Injection Offset Cyl_mean,Firing Pr. Balancing Injection Offset Cyl_min,Firing Pr. Balancing Injection Offset Cyl_max,Start of Injection Cyl_mean,Start of Injection Cyl_min,Start of Injection Cyl_max,Engine speed(scr)
2022-07-12 00:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 01:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 02:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 03:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 04:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 05:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 06:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 07:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 08:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 09:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 10:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 11:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 12:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 13:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 14:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 15:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 16:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 17:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 18:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 19:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 20:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 21:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 22:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-12 23:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 00:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 01:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 02:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 03:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 04:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 05:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 06:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 07:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 08:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 09:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 10:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 11:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 12:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 13:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 14:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 15:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 16:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 17:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 18:00:00,33.0,2.0,41.70255,10353.566666666668,-5.0,1.3,-0.3755,-4.0755,-1.606666666666667,1.44275,59.1935,77.6005,81.61666666666666,311.6333333333333,120.0,259.0,70.0,5.0,25.0,45.6,56.17873333333333,54.2931,738.4319999999999,552.6496666666667,37.105,37.141666666666666,1009.8333333333334,121.24666666666668,121.24666666666668,121.24666666666668,0.0024166666944444,-0.1888333333333333,0.2256666666666666,-1.6025000000000005,-1.797,-1.4208333333333334,56.7833
2022-07-13 19:00:00,33.0,2.0,0.0,1049.7483333333332,-5.0,1.4415000000000002,-1.0,-4.5585,-1.6606666666666667,0.0,27.1565,25.635,13.9,100.78333333333336,120.0,259.0,70.0,5.0,25.0,0.2721666666666666,32.0,0.75,486.7,750.0,17.34,17.34,1010.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0,-0.3899999999999999,0.36,-1.6608333333333334,-2.0508333333333333,-1.3001666666666667,10.2017
2022-07-13 20:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
2022-07-13 21:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
2022-07-13 22:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
2022-07-13 23:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
2022-07-14 00:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
2022-07-14 01:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
2022-07-14 02:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
2022-07-14 03:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
2022-07-14 04:00:00,33.0,2.0,4.531196666666667,3775.591666666666,-5.0,3.047166666666667,-1.0,-2.952833333333333,-0.4105,0.1652376666666666,32.49333333333333,38.42616666666667,50.48333333333333,213.0833333333333,120.0,259.0,70.0,5.0,25.0,34.9,34.9,11.671466666666667,517.4935,750.0,22.14333333333333,22.156666666666663,1007.0,122.3,122.3,122.3,-0.0066666666666666,-0.44,0.42,-0.420611111111111,-0.8573333333333334,0.0025,34.7417
